Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Drink_Driving,Involving_Driver_Speed,Involving_Fatigued_Driver,Involving_Defective_Vehicle,Count_Crashes,Count_Fatality,Count_Hospitalised,Count_Medically_Treated,Count_Minor_Injury,Count_All_Casualties
2002,South Eastern,Minor injury,No,No,No,Yes,13,0,0,0,14,14
2002,South Eastern,Minor injury,No,No,Yes,No,5,0,0,0,5,5
2002,South Eastern,Minor injury,No,Yes,No,No,16,0,0,0,22,22
2002,South Eastern,Minor injury,No,Yes,No,Yes,1,0,0,0,2,2
2002,South Eastern,Minor injury,Yes,No,No,No,20,0,0,0,21,21
2002,South Eastern,Minor injury,Yes,No,Yes,No,2,0,0,0,2,2
2002,South Eastern,Minor injury,Yes,Yes,No,No,3,0,0,0,3,3
2002,South Eastern,Property damage only,No,No,No,No,947,0,0,0,0,0
2002,South Eastern,Property damage only,No,No,No,Yes,38,0,0,0,0,0
2002,South Eastern,Property damage only,No,No,Yes,No,16,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,No,No,84,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,No,Yes,1,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,No,No,114,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,No,Yes,3,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,Yes,No,4,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,No,No,14,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,Yes,No,1,0,0,0,0,0
2002,Southern,Fatal,No,No,No,No,48,58,25,6,2,91
2002,Southern,Fatal,No,No,No,Yes,1,1,0,0,0,1
2002,Southern,Fatal,No,No,Yes,No,3,3,3,1,0,7
2002,Southern,Fatal,No,Yes,No,No,2,2,1,0,0,3
2002,Southern,Fatal,Yes,No,No,No,8,9,6,0,0,15
2002,Southern,Fatal,Yes,Yes,No,No,3,3,0,0,0,3
2002,Southern,Hospitalisation,No,No,No,No,579,0,716,123,39,878
2002,Southern,Hospitalisation,No,No,No,Yes,26,0,27,3,5,35
2002,Southern,Hospitalisation,No,No,Yes,No,39,0,49,5,3,57
2002,Southern,Hospitalisation,No,Yes,No,No,39,0,47,3,2,52
2002,Southern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0,1
2002,Southern,Hospitalisation,Yes,No,No,No,76,0,96,9,6,111
2002,Southern,Hospitalisation,Yes,No,No,Yes,2,0,2,0,0,2
2002,Southern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0,1
2002,Southern,Hospitalisation,Yes,Yes,No,No,11,0,16,3,1,20
2002,Southern,Medical treatment,No,No,No,No,716,0,0,915,62,977
2002,Southern,Medical treatment,No,No,No,Yes,30,0,0,35,1,36
2002,Southern,Medical treatment,No,No,Yes,No,20,0,0,25,2,27
2002,Southern,Medical treatment,No,Yes,No,No,27,0,0,37,5,42
2002,Southern,Medical treatment,No,Yes,No,Yes,2,0,0,3,0,3
2002,Southern,Medical treatment,Yes,No,No,No,32,0,0,39,3,42
2002,Southern,Medical treatment,Yes,No,No,Yes,1,0,0,1,1,2
2002,Southern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2002,Southern,Medical treatment,Yes,Yes,No,No,10,0,0,11,0,11
2002,Southern,Medical treatment,Yes,Yes,No,Yes,1,0,0,1,0,1
2002,Southern,Minor injury,No,No,No,No,470,0,0,0,569,569
2002,Southern,Minor injury,No,No,No,Yes,14,0,0,0,16,16
2002,Southern,Minor injury,No,No,Yes,No,5,0,0,0,5,5
2002,Southern,Minor injury,No,Yes,No,No,16,0,0,0,20,20
2002,Southern,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2002,Southern,Minor injury,No,Yes,Yes,No,1,0,0,0,1,1
2002,Southern,Minor injury,Yes,No,No,No,17,0,0,0,17,17
2002,Southern,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2002,Southern,Minor injury,Yes,Yes,No,No,3,0,0,0,4,4
2002,Southern,Property damage only,No,No,No,No,1365,0,0,0,0,0
2002,Southern,Property damage only,No,No,No,Yes,54,0,0,0,0,0
2002,Southern,Property damage only,No,No,Yes,No,31,0,0,0,0,0
2002,Southern,Property damage only,No,Yes,No,No,64,0,0,0,0,0
2002,Southern,Property damage only,No,Yes,No,Yes,1,0,0,0,0,0
2002,Southern,Property damage only,No,Yes,Yes,No,2,0,0,0,0,0
2002,Southern,Property damage only,Yes,No,No,No,93,0,0,0,0,0
2002,Southern,Property damage only,Yes,No,No,Yes,3,0,0,0,0,0
2002,Southern,Property damage only,Yes,No,Yes,No,6,0,0,0,0,0
2002,Southern,Property damage only,Yes,Yes,No,No,10,0,0,0,0,0
2002,Southern,Property damage only,Yes,Yes,No,Yes,1,0,0,0,0,0
2002,Unknown,Hospitalisation,No,No,No,No,20,0,28,2,1,31
2002,Unknown,Hospitalisation,No,No,No,Yes,1,0,1,1,0,2
2002,Unknown,Hospitalisation,No,Yes,No,No,5,0,5,0,0,5
2002,Unknown,Hospitalisation,Yes,No,No,No,4,0,5,1,0,6
2002,Unknown,Hospitalisation,Yes,No,No,Yes,1,0,2,1,0,3
2002,Unknown,Hospitalisation,Yes,Yes,No,No,1,0,1,2,0,3
2002,Unknown,Medical treatment,No,No,No,No,31,0,0,34,0,34
2002,Unknown,Medical treatment,No,No,No,Yes,3,0,0,3,0,3
2002,Unknown,Medical treatment,Yes,No,No,No,3,0,0,3,0,3
2002,Unknown,Medical treatment,Yes,Yes,No,No,1,0,0,1,0,1
2002,Unknown,Minor injury,No,No,No,No,15,0,0,0,19,19
2002,Unknown,Minor injury,Yes,No,No,No,1,0,0,0,1,1
2002,Unknown,Property damage only,No,No,No,No,34,0,0,0,0,0
2002,Unknown,Property damage only,No,No,No,Yes,1,0,0,0,0,0
2002,Unknown,Property damage only,No,No,Yes,No,1,0,0,0,0,0
2002,Unknown,Property damage only,No,Yes,No,No,4,0,0,0,0,0
2002,Unknown,Property damage only,No,Yes,No,Yes,1,0,0,0,0,0
2002,Unknown,Property damage only,Yes,No,No,No,4,0,0,0,0,0
2003,Brisbane,Fatal,No,No,No,No,41,41,9,7,1,58
2003,Brisbane,Fatal,No,No,No,Yes,1,1,1,0,0,2
2003,Brisbane,Fatal,No,Yes,No,No,7,7,3,0,1,11
2003,Brisbane,Fatal,Yes,No,No,No,5,5,1,2,0,8
2003,Brisbane,Fatal,Yes,Yes,No,No,3,3,3,0,0,6
2003,Brisbane,Hospitalisation,No,No,No,No,1119,0,1318,142,79,1539
2003,Brisbane,Hospitalisation,No,No,No,Yes,22,0,26,8,2,36
2003,Brisbane,Hospitalisation,No,No,Yes,No,17,0,19,3,0,22
2003,Brisbane,Hospitalisation,No,Yes,No,No,55,0,77,8,2,87
2003,Brisbane,Hospitalisation,No,Yes,No,Yes,3,0,4,0,0,4
2003,Brisbane,Hospitalisation,Yes,No,No,No,81,0,99,13,2,114
2003,Brisbane,Hospitalisation,Yes,No,Yes,No,4,0,4,1,0,5
2003,Brisbane,Hospitalisation,Yes,Yes,No,No,14,0,19,2,0,21
2003,Brisbane,Hospitalisation,Yes,Yes,No,Yes,2,0,4,0,0,4
2003,Brisbane,Medical treatment,No,No,No,No,1938,0,0,2327,157,2484
2003,Brisbane,Medical treatment,No,No,No,Yes,21,0,0,26,2,28
2003,Brisbane,Medical treatment,No,No,Yes,No,13,0,0,14,0,14
2003,Brisbane,Medical treatment,No,Yes,No,No,46,0,0,55,5,60
2003,Brisbane,Medical treatment,No,Yes,No,Yes,1,0,0,1,0,1
2003,Brisbane,Medical treatment,No,Yes,Yes,No,1,0,0,1,0,1
2003,Brisbane,Medical treatment,Yes,No,No,No,53,0,0,66,3,69
2003,Brisbane,Medical treatment,Yes,No,Yes,No,4,0,0,4,0,4
2003,Brisbane,Medical treatment,Yes,Yes,No,No,8,0,0,15,1,16
2003,Brisbane,Minor injury,No,No,No,No,1155,0,0,0,1391,1391
2003,Brisbane,Minor injury,No,No,No,Yes,17,0,0,0,24,24
2003,Brisbane,Minor injury,No,No,Yes,No,8,0,0,0,11,11
2003,Brisbane,Minor injury,No,Yes,No,No,31,0,0,0,35,35
2003,Brisbane,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2003,Brisbane,Minor injury,Yes,No,No,No,31,0,0,0,37,37
2003,Brisbane,Minor injury,Yes,Yes,No,No,7,0,0,0,9,9
2003,Brisbane,Property damage only,No,No,No,No,2126,0,0,0,0,0
2003,Brisbane,Property damage only,No,No,No,Yes,69,0,0,0,0,0
2003,Brisbane,Property damage only,No,No,Yes,No,29,0,0,0,0,0
2003,Brisbane,Property damage only,No,Yes,No,No,107,0,0,0,0,0
2003,Brisbane,Property damage only,No,Yes,No,Yes,1,0,0,0,0,0
2003,Brisbane,Property damage only,Yes,No,No,No,160,0,0,0,0,0
2003,Brisbane,Property damage only,Yes,No,Yes,No,7,0,0,0,0,0
2003,Brisbane,Property damage only,Yes,Yes,No,No,24,0,0,0,0,0
2003,Central,Fatal,No,No,No,No,62,69,37,23,6,135
2003,Central,Fatal,No,No,Yes,No,6,7,4,6,0,17
2003,Central,Fatal,No,Yes,No,No,6,6,6,1,0,13
2003,Central,Fatal,Yes,No,No,No,14,17,3,0,0,20
2003,Central,Fatal,Yes,No,Yes,No,2,2,0,0,0,2
2003,Central,Fatal,Yes,Yes,No,No,11,12,5,2,0,19
2003,Central,Hospitalisation,No,No,No,No,719,0,893,119,37,1049
2003,Central,Hospitalisation,No,No,No,Yes,33,0,41,10,1,52
2003,Central,Hospitalisation,No,No,Yes,No,40,0,57,4,1,62
2003,Central,Hospitalisation,No,Yes,No,No,49,0,64,6,6,76
2003,Central,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0,1
2003,Central,Hospitalisation,Yes,No,No,No,77,0,108,10,3,121
2003,Central,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0,1
2003,Central,Hospitalisation,Yes,No,Yes,No,2,0,2,0,0,2
2003,Central,Hospitalisation,Yes,Yes,No,No,13,0,19,2,2,23
2003,Central,Medical treatment,No,No,No,No,884,0,0,1087,66,1153
2003,Central,Medical treatment,No,No,No,Yes,23,0,0,30,0,30
2003,Central,Medical treatment,No,No,Yes,No,26,0,0,35,1,36
2003,Central,Medical treatment,No,Yes,No,No,35,0,0,50,8,58
2003,Central,Medical treatment,No,Yes,Yes,No,1,0,0,1,1,2
2003,Central,Medical treatment,Yes,No,No,No,40,0,0,43,1,44
2003,Central,Medical treatment,Yes,No,Yes,No,2,0,0,2,0,2
2003,Central,Medical treatment,Yes,Yes,No,No,8,0,0,9,0,9
2003,Central,Minor injury,No,No,No,No,533,0,0,0,633,633
2003,Central,Minor injury,No,No,No,Yes,24,0,0,0,25,25
2003,Central,Minor injury,No,No,Yes,No,12,0,0,0,12,12
2003,Central,Minor injury,No,Yes,No,No,12,0,0,0,15,15
2003,Central,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2003,Central,Minor injury,No,Yes,Yes,No,1,0,0,0,1,1
2003,Central,Minor injury,Yes,No,No,No,38,0,0,0,43,43
2003,Central,Minor injury,Yes,No,No,Yes,2,0,0,0,2,2
2003,Central,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2003,Central,Minor injury,Yes,Yes,No,No,8,0,0,0,10,10
2003,Central,Property damage only,No,No,No,No,1716,0,0,0,0,0
2003,Central,Property damage only,No,No,No,Yes,80,0,0,0,0,0
2003,Central,Property damage only,No,No,Yes,No,40,0,0,0,0,0
2003,Central,Property damage only,No,No,Yes,Yes,1,0,0,0,0,0
2003,Central,Property damage only,No,Yes,No,No,90,0,0,0,0,0
2003,Central,Property damage only,No,Yes,No,Yes,2,0,0,0,0,0
2003,Central,Property damage only,Yes,No,No,No,101,0,0,0,0,0
2003,Central,Property damage only,Yes,No,No,Yes,1,0,0,0,0,0
2003,Central,Property damage only,Yes,No,Yes,No,8,0,0,0,0,0
2003,Central,Property damage only,Yes,Yes,No,No,18,0,0,0,0,0
2003,Northern,Fatal,No,No,No,No,23,25,25,3,2,55
2003,Northern,Fatal,No,No,Yes,No,2,2,3,2,0,7
2003,Northern,Fatal,No,Yes,No,No,1,1,1,0,0,2
2003,Northern,Fatal,Yes,No,No,No,8,8,0,2,0,10
2003,Northern,Fatal,Yes,Yes,No,No,1,1,0,0,0,1
2003,Northern,Hospitalisation,No,No,No,No,450,0,544,57,21,622
2003,Northern,Hospitalisation,No,No,No,Yes,21,0,22,3,1,26
2003,Northern,Hospitalisation,No,No,Yes,No,19,0,26,1,1,28
2003,Northern,Hospitalisation,No,No,Yes,Yes,1,0,2,2,0,4
2003,Northern,Hospitalisation,No,Yes,No,No,21,0,27,5,4,36
2003,Northern,Hospitalisation,No,Yes,No,Yes,1,0,3,0,0,3
2003,Northern,Hospitalisation,Yes,No,No,No,51,0,62,13,5,80
2003,Northern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0,1
2003,Northern,Hospitalisation,Yes,Yes,No,No,11,0,21,2,4,27
2003,Northern,Medical treatment,No,No,No,No,438,0,0,535,38,573
2003,Northern,Medical treatment,No,No,No,Yes,15,0,0,20,1,21
2003,Northern,Medical treatment,No,No,Yes,No,10,0,0,11,1,12
2003,Northern,Medical treatment,No,Yes,No,No,18,0,0,22,1,23
2003,Northern,Medical treatment,No,Yes,No,Yes,1,0,0,1,0,1
2003,Northern,Medical treatment,Yes,No,No,No,21,0,0,23,3,26
2003,Northern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2003,Northern,Medical treatment,Yes,Yes,No,No,3,0,0,3,0,3
2003,Northern,Minor injury,No,No,No,No,316,0,0,0,367,367
2003,Northern,Minor injury,No,No,No,Yes,9,0,0,0,13,13
2003,Northern,Minor injury,No,No,Yes,No,7,0,0,0,7,7
2003,Northern,Minor injury,No,Yes,No,No,8,0,0,0,8,8
2003,Northern,Minor injury,Yes,No,No,No,18,0,0,0,20,20
2003,Northern,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2003,Northern,Minor injury,Yes,Yes,No,No,3,0,0,0,3,3
2003,Northern,Property damage only,No,No,No,No,921,0,0,0,0,0
2003,Northern,Property damage only,No,No,No,Yes,29,0,0,0,0,0
2003,Northern,Property damage only,No,No,Yes,No,16,0,0,0,0,0
2003,Northern,Property damage only,No,Yes,No,No,47,0,0,0,0,0
2003,Northern,Property damage only,Yes,No,No,No,72,0,0,0,0,0
2003,Northern,Property damage only,Yes,No,No,Yes,1,0,0,0,0,0
2003,Northern,Property damage only,Yes,No,Yes,No,1,0,0,0,0,0
2003,Northern,Property damage only,Yes,Yes,No,No,14,0,0,0,0,0
2003,South Eastern,Fatal,No,No,No,No,17,17,4,2,0,23
2003,South Eastern,Fatal,No,Yes,No,No,5,5,1,0,0,6
2003,South Eastern,Fatal,Yes,No,No,No,12,14,3,0,0,17
2003,South Eastern,Fatal,Yes,Yes,No,No,3,3,0,0,0,3
2003,South Eastern,Hospitalisation,No,No,No,No,734,0,920,75,60,1055
2003,South Eastern,Hospitalisation,No,No,No,Yes,16,0,18,1,1,20
2003,South Eastern,Hospitalisation,No,No,Yes,No,13,0,15,1,0,16
2003,South Eastern,Hospitalisation,No,Yes,No,No,50,0,60,11,1,72
2003,South Eastern,Hospitalisation,No,Yes,No,Yes,2,0,4,0,0,4
2003,South Eastern,Hospitalisation,Yes,No,No,No,86,0,109,18,0,127
2003,South Eastern,Hospitalisation,Yes,No,Yes,No,4,0,4,0,0,4
2003,South Eastern,Hospitalisation,Yes,Yes,No,No,11,0,11,1,0,12
2003,South Eastern,Hospitalisation,Yes,Yes,No,Yes,1,0,1,0,0,1
2003,South Eastern,Medical treatment,No,No,No,No,948,0,0,1170,75,1245
2003,South Eastern,Medical treatment,No,No,No,Yes,25,0,0,34,1,35
2003,South Eastern,Medical treatment,No,No,Yes,No,11,0,0,11,1,12
2003,South Eastern,Medical treatment,No,Yes,No,No,28,0,0,39,3,42
2003,South Eastern,Medical treatment,No,Yes,No,Yes,2,0,0,2,0,2
2003,South Eastern,Medical treatment,Yes,No,No,No,50,0,0,58,10,68
2003,South Eastern,Medical treatment,Yes,No,No,Yes,1,0,0,3,0,3
2003,South Eastern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0,1
2003,South Eastern,Medical treatment,Yes,Yes,No,No,7,0,0,9,2,11
2003,South Eastern,Minor injury,No,No,No,No,503,0,0,0,607,607
2003,South Eastern,Minor injury,No,No,No,Yes,11,0,0,0,15,15
2003,South Eastern,Minor injury,No,No,Yes,No,6,0,0,0,6,6
2003,South Eastern,Minor injury,No,Yes,No,No,17,0,0,0,18,18
2003,South Eastern,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2003,South Eastern,Minor injury,Yes,No,No,No,25,0,0,0,33,33
2003,South Eastern,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2003,South Eastern,Minor injury,Yes,Yes,No,No,3,0,0,0,3,3
2003,South Eastern,Property damage only,No,No,No,No,1059,0,0,0,0,0
2003,South Eastern,Property damage only,No,No,No,Yes,35,0,0,0,0,0
2003,South Eastern,Property damage only,No,No,Yes,No,19,0,0,0,0,0
2003,South Eastern,Property damage only,No,Yes,No,No,61,0,0,0,0,0
2003,South Eastern,Property damage only,No,Yes,No,Yes,2,0,0,0,0,0
2003,South Eastern,Property damage only,Yes,No,No,No,122,0,0,0,0,0
2003,South Eastern,Property damage only,Yes,No,No,Yes,3,0,0,0,0,0
2003,South Eastern,Property damage only,Yes,No,Yes,No,3,0,0,0,0,0
2003,South Eastern,Property damage only,Yes,Yes,No,No,17,0,0,0,0,0
2003,Southern,Fatal,No,No,No,No,29,33,20,5,4,62
2003,Southern,Fatal,No,No,No,Yes,1,1,0,0,0,1
2003,Southern,Fatal,No,No,Yes,No,7,8,2,0,0,10
2003,Southern,Fatal,No,Yes,No,No,4,5,3,0,0,8
2003,Southern,Fatal,No,Yes,Yes,No,1,2,0,0,0,2
2003,Southern,Fatal,Yes,No,No,No,9,12,10,0,0,22
2003,Southern,Fatal,Yes,No,Yes,No,1,1,0,0,0,1
2003,Southern,Fatal,Yes,Yes,No,No,2,2,0,2,0,4
2003,Southern,Hospitalisation,No,No,No,No,642,0,805,70,49,924
2003,Southern,Hospitalisation,No,No,No,Yes,23,0,27,2,1,30
2003,Southern,Hospitalisation,No,No,Yes,No,42,0,60,2,3,65
2003,Southern,Hospitalisation,No,Yes,No,No,31,0,38,5,1,44
2003,Southern,Hospitalisation,No,Yes,No,Yes,2,0,2,0,0,2
2003,Southern,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0,1
2003,Southern,Hospitalisation,Yes,No,No,No,58,0,67,7,1,75
2003,Southern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0,1
2003,Southern,Hospitalisation,Yes,No,Yes,No,2,0,2,0,0,2
2003,Southern,Hospitalisation,Yes,Yes,No,No,10,0,11,3,1,15
2003,Southern,Medical treatment,No,No,No,No,672,0,0,832,40,872
2003,Southern,Medical treatment,No,No,No,Yes,23,0,0,24,2,26
2003,Southern,Medical treatment,No,No,Yes,No,18,0,0,21,0,21
2003,Southern,Medical treatment,No,Yes,No,No,25,0,0,33,2,35
2003,Southern,Medical treatment,No,Yes,No,Yes,2,0,0,3,0,3
2003,Southern,Medical treatment,Yes,No,No,No,42,0,0,50,0,50
2003,Southern,Medical treatment,Yes,Yes,No,No,2,0,0,2,0,2
2003,Southern,Minor injury,No,No,No,No,404,0,0,0,493,493
2003,Southern,Minor injury,No,No,No,Yes,12,0,0,0,12,12
2003,Southern,Minor injury,No,No,Yes,No,11,0,0,0,13,13
2003,Southern,Minor injury,No,Yes,No,No,15,0,0,0,18,18
2003,Southern,Minor injury,No,Yes,Yes,No,1,0,0,0,1,1
2003,Southern,Minor injury,Yes,No,No,No,26,0,0,0,30,30
2003,Southern,Minor injury,Yes,No,Yes,No,1,0,0,0,1,1
2003,Southern,Minor injury,Yes,Yes,No,No,3,0,0,0,3,3
2003,Southern,Minor injury,Yes,Yes,Yes,No,1,0,0,0,1,1
2003,Southern,Property damage only,No,No,No,No,1445,0,0,0,0,0
2003,Southern,Property damage only,No,No,No,Yes,55,0,0,0,0,0
2003,Southern,Property damage only,No,No,Yes,No,33,0,0,0,0,0
2003,Southern,Property damage only,No,No,Yes,Yes,1,0,0,0,0,0
2003,Southern,Property damage only,No,Yes,No,No,75,0,0,0,0,0
2003,Southern,Property damage only,No,Yes,No,Yes,2,0,0,0,0,0
2003,Southern,Property damage only,No,Yes,Yes,No,1,0,0,0,0,0
2003,Southern,Property damage only,Yes,No,No,No,74,0,0,0,0,0
2003,Southern,Property damage only,Yes,No,Yes,No,3,0,0,0,0,0
2003,Southern,Property damage only,Yes,Yes,No,No,13,0,0,0,0,0
2003,Southern,Property damage only,Yes,Yes,Yes,Yes,1,0,0,0,0,0
2003,Unknown,Hospitalisation,No,No,No,No,17,0,19,6,3,28
2003,Unknown,Hospitalisation,No,No,No,Yes,3,0,3,0,0,3
2003,Unknown,Hospitalisation,No,No,Yes,No,1,0,1,0,0,1
2003,Unknown,Hospitalisation,No,Yes,No,No,1,0,1,0,0,1
2003,Unknown,Hospitalisation,Yes,No,No,No,5,0,6,0,1,7
2003,Unknown,Hospitalisation,Yes,No,No,Yes,2,0,3,1,0,4
2003,Unknown,Hospitalisation,Yes,Yes,No,No,1,0,2,1,0,3
2003,Unknown,Medical treatment,No,No,No,No,14,0,0,19,1,20
2003,Unknown,Medical treatment,No,Yes,No,No,3,0,0,3,0,3
2003,Unknown,Medical treatment,Yes,No,No,No,1,0,0,1,0,1
2003,Unknown,Minor injury,No,No,No,No,9,0,0,0,10,10
2003,Unknown,Minor injury,No,Yes,No,No,1,0,0,0,2,2
2003,Unknown,Property damage only,No,No,No,No,28,0,0,0,0,0
2003,Unknown,Property damage only,No,Yes,No,No,4,0,0,0,0,0
2003,Unknown,Property damage only,Yes,No,No,No,4,0,0,0,0,0
2004,Brisbane,Fatal,No,No,No,No,41,41,17,5,3,66
2004,Brisbane,Fatal,No,Yes,No,No,7,7,1,0,0,8
2004,Brisbane,Fatal,No,Yes,No,Yes,1,1,0,0,0,1
2004,Brisbane,Fatal,Yes,No,No,No,4,5,4,2,0,11
2004,Brisbane,Fatal,Yes,Yes,No,No,1,1,0,0,0,1
2004,Brisbane,Hospitalisation,No,No,No,No,1233,0,1448,129,87,1664
2004,Brisbane,Hospitalisation,No,No,No,Yes,24,0,26,7,1,34
2004,Brisbane,Hospitalisation,No,No,Yes,No,25,0,27,3,0,30
2004,Brisbane,Hospitalisation,No,Yes,No,No,63,0,92,12,6,110
2004,Brisbane,Hospitalisation,Yes,No,No,No,88,0,112,16,5,133
2004,Brisbane,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0,1
2004,Brisbane,Hospitalisation,Yes,Yes,No,No,19,0,26,6,2,34
2004,Brisbane,Medical treatment,No,No,No,No,1944,0,0,2315,147,2462
2004,Brisbane,Medical treatment,No,No,No,Yes,29,0,0,32,1,33
2004,Brisbane,Medical treatment,No,No,Yes,No,14,0,0,15,0,15
2004,Brisbane,Medical treatment,No,Yes,No,No,44,0,0,61,6,67
2004,Brisbane,Medical treatment,No,Yes,No,Yes,1,0,0,1,1,2
2004,Brisbane,Medical treatment,Yes,No,No,No,50,0,0,60,8,68
2004,Brisbane,Medical treatment,Yes,No,Yes,No,2,0,0,3,0,3
2004,Brisbane,Medical treatment,Yes,Yes,No,No,7,0,0,10,0,10
2004,Brisbane,Minor injury,No,No,No,No,1090,0,0,0,1292,1292
2004,Brisbane,Minor injury,No,No,No,Yes,10,0,0,0,11,11
2004,Brisbane,Minor injury,No,No,Yes,No,3,0,0,0,4,4
2004,Brisbane,Minor injury,No,Yes,No,No,33,0,0,0,38,38
2004,Brisbane,Minor injury,No,Yes,Yes,No,1,0,0,0,1,1
2004,Brisbane,Minor injury,Yes,No,No,No,37,0,0,0,40,40
2004,Brisbane,Minor injury,Yes,Yes,No,No,2,0,0,0,2,2
2004,Brisbane,Property damage only,No,No,No,No,2289,0,0,0,0,0
2004,Brisbane,Property damage only,No,No,No,Yes,47,0,0,0,0,0
2004,Brisbane,Property damage only,No,No,Yes,No,40,0,0,0,0,0
2004,Brisbane,Property damage only,No,Yes,No,No,147,0,0,0,0,0
2004,Brisbane,Property damage only,No,Yes,No,Yes,2,0,0,0,0,0
2004,Brisbane,Property damage only,Yes,No,No,No,173,0,0,0,0,0
2004,Brisbane,Property damage only,Yes,No,No,Yes,4,0,0,0,0,0
2004,Brisbane,Property damage only,Yes,No,Yes,No,2,0,0,0,0,0
2004,Brisbane,Property damage only,Yes,Yes,No,No,9,0,0,0,0,0
2004,Central,Fatal,No,No,No,No,55,60,21,3,0,84
2004,Central,Fatal,No,No,Yes,No,4,4,2,1,0,7
2004,Central,Fatal,No,Yes,No,No,7,7,4,0,0,11
2004,Central,Fatal,No,Yes,Yes,No,1,1,0,0,0,1
2004,Central,Fatal,Yes,No,No,No,16,16,5,1,0,22
2004,Central,Fatal,Yes,No,No,Yes,1,2,2,1,0,5
2004,Central,Fatal,Yes,No,Yes,No,2,2,0,0,0,2
2004,Central,Fatal,Yes,Yes,No,No,7,8,4,0,0,12
2004,Central,Hospitalisation,No,No,No,No,871,0,1099,156,54,1309
2004,Central,Hospitalisation,No,No,No,Yes,42,0,55,8,5,68
2004,Central,Hospitalisation,No,No,Yes,No,36,0,53,6,0,59
2004,Central,Hospitalisation,No,No,Yes,Yes,1,0,2,0,0,2
2004,Central,Hospitalisation,No,Yes,No,No,46,0,64,2,3,69
2004,Central,Hospitalisation,No,Yes,No,Yes,3,0,5,2,0,7
2004,Central,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0,1
2004,Central,Hospitalisation,Yes,No,No,No,72,0,88,6,6,100
2004,Central,Hospitalisation,Yes,No,No,Yes,4,0,4,0,0,4
2004,Central,Hospitalisation,Yes,No,Yes,No,3,0,3,0,0,3
2004,Central,Hospitalisation,Yes,Yes,No,No,15,0,18,3,0,21
2004,Central,Hospitalisation,Yes,Yes,No,Yes,1,0,3,0,0,3
2004,Central,Medical treatment,No,No,No,No,960,0,0,1211,66,1277
2004,Central,Medical treatment,No,No,No,Yes,27,0,0,33,0,33
2004,Central,Medical treatment,No,No,Yes,No,29,0,0,32,2,34
2004,Central,Medical treatment,No,Yes,No,No,39,0,0,53,2,55
2004,Central,Medical treatment,No,Yes,Yes,No,2,0,0,2,0,2
2004,Central,Medical treatment,Yes,No,No,No,41,0,0,46,3,49
2004,Central,Medical treatment,Yes,No,No,Yes,2,0,0,2,0,2
2004,Central,Medical treatment,Yes,No,Yes,No,3,0,0,3,0,3
2004,Central,Medical treatment,Yes,Yes,No,No,7,0,0,7,1,8
2004,Central,Minor injury,No,No,No,No,540,0,0,0,644,644
2004,Central,Minor injury,No,No,No,Yes,27,0,0,0,31,31
2004,Central,Minor injury,No,No,Yes,No,17,0,0,0,18,18
2004,Central,Minor injury,No,Yes,No,No,10,0,0,0,12,12
2004,Central,Minor injury,No,Yes,No,Yes,1,0,0,0,1,1
2004,Central,Minor injury,Yes,No,No,No,31,0,0,0,35,35
2004,Central,Minor injury,Yes,No,Yes,No,2,0,0,0,2,2
2004,Central,Minor injury,Yes,Yes,No,No,5,0,0,0,5,5
2004,Central,Property damage only,No,No,No,No,1809,0,0,0,0,0
2004,Central,Property damage only,No,No,No,Yes,80,0,0,0,0,0
2004,Central,Property damage only,No,No,Yes,No,44,0,0,0,0,0
2004,Central,Property damage only,No,Yes,No,No,111,0,0,0,0,0
2004,Central,Property damage only,No,Yes,No,Yes,3,0,0,0,0,0
2004,Central,Property damage only,Yes,No,No,No,144,0,0,0,0,0
2004,Central,Property damage only,Yes,No,No,Yes,2,0,0,0,0,0
